"avatar","fullname","id","images/0","images/1","images/2","images/3","images/4","images/5","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","links/12","links/13","links/14","links/15","links/16","links/17","links/18","links/19","links/20","links/21","links/22","links/23","links/24","links/25","links/26","links/27","links/28","links/29","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/links/10","quotedTweet/links/11","quotedTweet/links/12","quotedTweet/links/13","quotedTweet/links/14","quotedTweet/links/15","quotedTweet/links/16","quotedTweet/links/17","quotedTweet/links/18","quotedTweet/links/19","quotedTweet/links/20","quotedTweet/links/21","quotedTweet/links/22","quotedTweet/links/23","quotedTweet/links/24","quotedTweet/links/25","quotedTweet/links/26","quotedTweet/links/27","quotedTweet/links/28","quotedTweet/links/29","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1437676532877516803",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","phd","PHD Dr.","2021-09-14T07:16:00.000Z","https://twitter.com/rajesh150465/status/1437676532877516803","https://pbs.twimg.com/profile_images/702004937396359169/6Gj1We82.jpg","be Indian","2014-01-24T15:37:00.000Z","Bhopal","614","327","111231","50032","https://twitter.com//rajesh150465","Rajesh Singh","@rajesh150465","false",,,"false"
,,"1473873162219581453",,,,,,,"false","false","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","0","School","They need a book to sing the national anthem 😮😧 Shocking 🙄 our primary school students are better than these suspended MPs 😂","2021-12-23T04:28:00.000Z","https://twitter.com/drmishra_stuti/status/1473873162219581453","https://pbs.twimg.com/profile_images/1611038791732723713/5ukAmdb0.jpg","Assistant Professor, Plant Breeding & Genetics | Indian | Writer | Traveller | Mahakaal Devotee | Bundelkhandi😎| Philanthropist | Muma's girl | Mother","2020-08-06T18:08:00.000Z","Jabalpur, India","18444","174","68752","1870","https://twitter.com//drmishra_stuti","Dr Stuti Mishra","@drmishra_stuti","true","jnkvv.org/Departments/Dep_Pl…",,"true"
,,"1474783902967336963",,,,,,,"false","false","2","https://twitter.com/ChouhanShivraj","http://maximum.It",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","School","Dear @ChouhanShivraj sir
As the cases are increasing rapidly,the schools&colleges are still open where the chances of spreading is maximum.It is also that people having both doses of vaccine are still getting infected so why can't the schools and colleges be online","2021-12-25T16:47:00.000Z","https://twitter.com/_kaafira_/status/1474783902967336963","https://pbs.twimg.com/profile_images/1581965333014855680/6p8xgF8v.jpg","Trying to be ALPHA man
⏭ Happy Hooman😉
⏭ Solivagant Soul✨️💗✨️
⏭ Be happy single & Independent 😇
⏭ Believes in karma!!🍁","2021-12-09T10:40:00.000Z","Udakishanganj, India","7","25","36","51","https://twitter.com//_kaafira_","Aditya raj 🌸","@_kaafira_","false","instagram.com/im_rajjo?utm_m…",,"false"
,,"1473655540525899778",,,,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","#@😀😀😀😀😂😂😂 Dr Monica Singh aapane Sahi kaha itna bhav Mandir Dene ka shukriya aap sab vahan jakar ham log Bhagwan se aspataal school aur naukari mangenge yah to theek hai hai parantu oo schoolon ko bhi nijikaran karne ki Modi soch rahe hain","2021-12-22T14:03:00.000Z","https://twitter.com/GulabchandRaik6/status/1473655540525899778","https://pbs.twimg.com/profile_images/1423515185587777537/pX3k-5o5.jpg","Follow me please 🙂","2021-08-05T17:20:00.000Z","Z","242","760","13117","20148","https://twitter.com//GulabchandRaik6","Gulab chand Raikwar","@GulabchandRaik6","false",,,"false"
,,"1474088618968813588",,,,,,,"false","false","4","https://twitter.com/search?q=%23bellaciao","https://twitter.com/NetflixIndia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","School","#bellaciao in a government school students function. True globalisation. @NetflixIndia","2021-12-23T18:44:00.000Z","https://twitter.com/Suyashhpandey/status/1474088618968813588","https://pbs.twimg.com/profile_images/1716035313930485760/HMjKXrz3.jpg",,"2019-07-29T05:51:00.000Z","Madhya Pradesh, India","67","287","965","193","https://twitter.com//Suyashhpandey","Suyash Pandey","@Suyashhpandey","false",,,"false"
,,"1472832002139193347",,,,,,,"false","false","2","https://twitter.com/narendramodi","https://twitter.com/PMOIndia","https://twitter.com/INCMP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","मनमोहन सिंह जी  PhD अर्थशास्त्र में किये थे,
और मोदी जी 'व्यर्थशास्त्र' व 'वस्त्र शास्त्र' में।
🤣

@narendramodi 
@PMOIndia 
@INCMP","2021-12-20T07:31:00.000Z","https://twitter.com/RitikTofficial/status/1472832002139193347","https://pbs.twimg.com/profile_images/1637076352837771267/Ku1BOOyX.jpg","| Congressman | Politician | District Secretary Bhopal |@INCmp SocialMediaDepartment|","2019-10-31T13:39:00.000Z","Rewa, India","64","155","3570","390","https://twitter.com//RitikTofficial","ऋतिक तिवारी","@RitikTofficial","false",,,"false"
,,"1473592891041800193",,,,,,,"false","false","0","https://www.instagram.com/p/CXx-UgjPf-3/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Just posted a photo @ Subhash Higher Secondary School for Excellence instagram.com/p/CXx-UgjPf-3/…","2021-12-22T09:54:00.000Z","https://twitter.com/vihaanworks/status/1473592891041800193","https://pbs.twimg.com/profile_images/455714996521926656/-NiolvAE.jpeg","Theatre | Cinema | Music | Poetry | Design","2014-04-14T14:06:00.000Z","Bhopal","157","248","9","300","https://twitter.com//vihaanworks","Vihaan Drama Works","@vihaanworks","false","vihaanworks.com",,"false"
,,"1430770778920808450","https://pbs.twimg.com/media/E9seb8AVUAI_EVE.jpg","https://pbs.twimg.com/media/E9seb8BVgAEh6eN.jpg","https://pbs.twimg.com/media/E9seb86UcAUmhi1.jpg",,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","PhD 4","2021-08-26T05:55:00.000Z","https://twitter.com/syed_bushra/status/1430770778920808450","https://pbs.twimg.com/profile_images/1728022621155987456/LsqC-7VS.jpg","MBA Finance works at Amaltas India Limited ,facebook.com/229651963762010… , Pursuing PhD Finance from Jagran Lakecity University @jlubhopal","2020-06-08T19:09:00.000Z","Bhopal, India","38","325","1329","775","https://twitter.com//syed_bushra","Syed Bushra Sarwar","@syed_bushra","false","facebook.com/profile.php?id=…",,"false"
,,"1472844172365336577",,,,,,,"false","false","1","https://www.instagram.com/_p_r_i_y_a_n_s_h_u_._/p/CXsp1xOoShr/?utm_medium=twitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","MEET SO MANY NEW FRIENDS IN LIFE BUT NEVER FORGET SCHOOL FRIENDS.💞✨ @ Bhopal, Madhya Pradesh instagram.com/_p_r_i_y_a_n_s…","2021-12-20T08:19:00.000Z","https://twitter.com/Pvishwakarma99/status/1472844172365336577","https://pbs.twimg.com/profile_images/1368498103364452352/TPOgifLL.jpg","🏛️ SAGEian.                                                           


.
Ex- Bonniefoite","2015-09-17T10:40:00.000Z","Bhopal, India","17","59","278","42","https://twitter.com//Pvishwakarma99","pRiYaNsHu ViShWaKaRmA","@Pvishwakarma99","false",,,"false"
,,"1472474178011885570","https://pbs.twimg.com/media/FG9HdEFVkAIZHd3.jpg",,,,,,"false","false","5","https://twitter.com/Wharton","https://twitter.com/UofPenn","https://twitter.com/search?q=%23whartonbound","https://twitter.com/search?q=%23wharton","https://twitter.com/search?q=%23upenn","https://twitter.com/Penn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","1","School","Admitted to Wharton Business School with the Joseph Wharton Fellowship.

@Wharton @UofPenn #whartonbound #wharton #upenn @Penn","2021-12-19T07:49:00.000Z","https://twitter.com/ankita080393/status/1472474178011885570","https://pbs.twimg.com/profile_images/1458725856751218688/bLHBCW7K.jpg","Entrepeneur @PurpleTurtle | International Athlete | Tedx | Wharton’24 | Liver Donor","2010-05-21T17:05:00.000Z","Radnor Township, PA","112","26","162","561","https://twitter.com//ankita080393","Ankita Shrivastava","@ankita080393","false","ankitashrivastava.com",,"false"
,,"1471793833004265472","https://pbs.twimg.com/media/FGzcrpiVQAAcHUz.jpg",,,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Sarojini naidu school COVID-19🦠😷 vacation center Bhopal 🕯💉💉💉💉💉💉💉💉🙏🙏🙏🙏🤝🤝","2021-12-17T10:46:00.000Z","https://twitter.com/Subhash54991027/status/1471793833004265472","https://pbs.twimg.com/profile_images/1461028271043190785/daRnSj8K.jpg","South East central railway act apprentice Nagpur india","2021-07-23T06:33:00.000Z","seoni madhyapradesh","877","4220","30034","28446","https://twitter.com//Subhash54991027","Subhash Suryawanshi","@Subhash54991027","false","suryawanshi.com",,"false"
,,"1471478243639250947","https://pbs.twimg.com/media/FGu9qCyUYAA4be-.jpg",,,,,,"false","false","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2","School","Sarojini naidu government grils school COVID-19🦠😷 vaccination center bhopal💉💉💉💉💉💉💉💉💉🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳💞🕯🕯🕯🕯❤❣️🤝🌱🌱🌿🎯🚩🙏🎆🌹🙏🙏🙏🙏","2021-12-16T13:52:00.000Z","https://twitter.com/Subhash54991027/status/1471478243639250947","https://pbs.twimg.com/profile_images/1461028271043190785/daRnSj8K.jpg","South East central railway act apprentice Nagpur india","2021-07-23T06:33:00.000Z","seoni madhyapradesh","877","4220","30034","28446","https://twitter.com//Subhash54991027","Subhash Suryawanshi","@Subhash54991027","false","suryawanshi.com",,"false"
"https://pbs.twimg.com/profile_images/1461028271043190785/daRnSj8K.jpg","Subhash Suryawanshi","1469889625602678786",,,,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","School","Going to sarojini naidu government grils school COVID-19🦠😷 vaccination center Bhopal 💉💉💉💉🎯🎯🎯🎯🎯🎯","2021-12-12T04:39:00.000Z","https://twitter.com/Subhash54991027/status/1469889625602678786","https://pbs.twimg.com/profile_images/1461028271043190785/daRnSj8K.jpg","South East central railway act apprentice Nagpur india","2021-07-23T06:33:00.000Z","seoni madhyapradesh","877","4220","30034","28446","https://twitter.com//Subhash54991027","Subhash Suryawanshi","@Subhash54991027","false","suryawanshi.com","@Subhash54991027","false"
,,"1430770224064724992","https://pbs.twimg.com/media/E9sd7swVEAAWt3M.jpg","https://pbs.twimg.com/media/E9sd7swVIAE20OY.jpg","https://pbs.twimg.com/media/E9sd7tuVoAIAoiW.jpg","https://pbs.twimg.com/media/E9sd7trVcAYiXMn.jpg",,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","PhD 2","2021-08-26T05:52:00.000Z","https://twitter.com/syed_bushra/status/1430770224064724992","https://pbs.twimg.com/profile_images/1728022621155987456/LsqC-7VS.jpg","MBA Finance works at Amaltas India Limited ,facebook.com/229651963762010… , Pursuing PhD Finance from Jagran Lakecity University @jlubhopal","2020-06-08T19:09:00.000Z","Bhopal, India","38","325","1329","775","https://twitter.com//syed_bushra","Syed Bushra Sarwar","@syed_bushra","false","facebook.com/profile.php?id=…",,"false"
,,"1430770398350647298","https://pbs.twimg.com/media/E9seFxjVUAMZJgh.jpg","https://pbs.twimg.com/media/E9seFxjUcAEhL-G.jpg","https://pbs.twimg.com/media/E9seFyfUcAAxTIP.jpg","https://pbs.twimg.com/media/E9seFyfUYAQlCQG.jpg",,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","PhD 3","2021-08-26T05:53:00.000Z","https://twitter.com/syed_bushra/status/1430770398350647298","https://pbs.twimg.com/profile_images/1728022621155987456/LsqC-7VS.jpg","MBA Finance works at Amaltas India Limited ,facebook.com/229651963762010… , Pursuing PhD Finance from Jagran Lakecity University @jlubhopal","2020-06-08T19:09:00.000Z","Bhopal, India","38","325","1329","775","https://twitter.com//syed_bushra","Syed Bushra Sarwar","@syed_bushra","false","facebook.com/profile.php?id=…",,"false"
,,"1450321882213797893",,,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","⬇️","2021-10-19T04:44:00.000Z","https://twitter.com/arunksingh18/status/1450321882213797893","https://pbs.twimg.com/profile_images/1249941890520084480/joa1hCLl.jpg","Aanvi Infrastructure","2012-07-23T07:55:00.000Z","भोपाल, भारत","8","28","111","98","https://twitter.com//arunksingh18","Arun Singh","@arunksingh18","false",,,"false"
,,"1471477557321080834","https://pbs.twimg.com/media/FGu9CPCVkAQGOXb.jpg",,,,,,"false","false","0","https://twitter.com/search?q=%23sb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","School","Silver Bells Convent School is taking a small step to bring awareness towards the environment. Come and support the campaign.

#sb Mn","2021-12-16T13:49:00.000Z","https://twitter.com/silverbells25/status/1471477557321080834","https://pbs.twimg.com/profile_images/1448471936955125760/R1xQogNa.png",,"2021-10-14T02:13:00.000Z",,"2","21","6","56","https://twitter.com//silverbells25","Silver Bells Convent School","@silverbells25","false",,,"false"
,,"1430770134423982082","https://pbs.twimg.com/media/E9sd2cqUcAYjWTW.jpg","https://pbs.twimg.com/media/E9sd2bNUcAUv8LM.jpg","https://pbs.twimg.com/media/E9sd2bNVcAAiBB7.jpg","https://pbs.twimg.com/media/E9sd2cKUcAMaGWh.jpg",,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","PhD 1","2021-08-26T05:52:00.000Z","https://twitter.com/syed_bushra/status/1430770134423982082","https://pbs.twimg.com/profile_images/1728022621155987456/LsqC-7VS.jpg","MBA Finance works at Amaltas India Limited ,facebook.com/229651963762010… , Pursuing PhD Finance from Jagran Lakecity University @jlubhopal","2020-06-08T19:09:00.000Z","Bhopal, India","38","325","1329","775","https://twitter.com//syed_bushra","Syed Bushra Sarwar","@syed_bushra","false","facebook.com/profile.php?id=…",,"false"
