"avatar","fullname","id","images/0","images/1","images/2","images/3","images/4","isQuote","isRetweet","likes","links/0","links/1","links/2","links/3","links/4","links/5","links/6","links/7","links/8","links/9","links/10","links/11","quotedTweet/avatar","quotedTweet/fullname","quotedTweet/images/0","quotedTweet/images/1","quotedTweet/images/2","quotedTweet/images/3","quotedTweet/links/0","quotedTweet/links/1","quotedTweet/links/2","quotedTweet/links/3","quotedTweet/links/4","quotedTweet/links/5","quotedTweet/links/6","quotedTweet/links/7","quotedTweet/links/8","quotedTweet/links/9","quotedTweet/links/10","quotedTweet/text","quotedTweet/timestamp","quotedTweet/url","quotedTweet/username","quotes","replies","retweets","searchQuery","text","timestamp","url","user/avatar","user/description","user/joinDate","user/location","user/totalFollowers","user/totalFollowing","user/totalLikes","user/totalTweets","user/url","user/userFullName","user/username","user/verified","user/website","username","verified"
,,"1447096304153235459","https://pbs.twimg.com/media/FBUeZbKVQAEmJT6.jpg","https://pbs.twimg.com/media/FBUeZs1UYAEuIag.jpg","https://pbs.twimg.com/media/FBUeaM0VcAU3TUu.jpg","https://pbs.twimg.com/media/FBUeaxnVgAcbgqL.jpg",,"false","false","6","https://twitter.com/achyuta_samanta","https://twitter.com/KIITUniversity","https://twitter.com/jmohantyfca",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","Masters","Great talk going on of our Alumni speakers Mr. Kaustubha Panda, Business Consultant, EY Business Analytics, Asambhava Shubha, Masters Student Ashoka University.
Feeling Nostalgic and proud listening to them.
@KIIT_UNIVERSITY
@achyuta_samanta 
@KIITUniversity 
@jmohantyfca","2021-10-10T07:06:00.000Z","https://twitter.com/rautaray_s/status/1447096304153235459","https://pbs.twimg.com/profile_images/1254731739131510785/WJTIJaIS.jpg",,"2020-04-27T11:17:00.000Z",,"100","29","1186","1678","https://twitter.com//rautaray_s","Siddharth S. Rautaray","@rautaray_s","false",,,"false"
"https://pbs.twimg.com/profile_images/1715576369353244672/rf1B2S4-.jpg","Manas Nayak 🇮🇳","1350398297396097025",,,,,,"true","false","0","https://twitter.com/search?q=%23whatsapp",,,,,,,,,,,,"","Pratik Sinha",,,,,,,,,,,,,,,,"Other media houses are silent because Arnab's chats reveal that he's not the only one gaming the system.","2021-01-16T08:00:00.000Z","https://twitter.com/free_thinker/status/1350352270555140098","@free_thinker","0","0","0","Masters","Young man,take care of your #whatsapp chats cause if that gets leaked your masters ll be in big shit,you claim to do fact checks but you yourself have been the most biased individual with your hatred towards a particular leader & group,so don't give sermons & lectures","2021-01-16T11:03:00.000Z","https://twitter.com/quizwithmanas/status/1350398297396097025","https://pbs.twimg.com/profile_images/1715576369353244672/rf1B2S4-.jpg","#quiz | #podcast | #BrandManagement | #lifecoaching | #ଓଡ଼ିଆ | Centre Right | 
Views are personal-RTs aren't necessarily endorsements.","2009-08-19T11:02:00.000Z","Bhubaneswar","2280","1901","57389","47705","https://twitter.com//quizwithmanas","Manas Nayak 🇮🇳","@quizwithmanas","false","spoti.fi/3Iq7ohB","@quizwithmanas","true"
"https://pbs.twimg.com/profile_images/1307634847758733313/90SgLjzC.jpg","sibasis nanda","1346407571616251905",,,,,,"false","false","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","1","0","Masters","He asked you a simple question. Why govt gave any contract to a Chinese firm ? 

U hav no answer than tagging your masters.","2021-01-05T10:45:00.000Z","https://twitter.com/sibasisnanda/status/1346407571616251905","https://pbs.twimg.com/profile_images/1307634847758733313/90SgLjzC.jpg","a karyakarta's parody account","2009-09-11T12:44:00.000Z","Earth","230","1665","48917","15915","https://twitter.com//sibasisnanda","sibasis nanda","@sibasisnanda","false",,"@sibasisnanda","false"
,,"1356869560469581824",,,,,,"true","false","1","https://twitter.com/GretaThunberg","https://twitter.com/search?q=%23FarmersProtest","https://twitter.com/search?q=%23India","https://twitter.com/search?q=%23ClimateAction",,,,,,,,,"","Greta Thunberg",,,,,"https://twitter.com/search?q=%23FarmersProtest","https://www.cnn.com/2021/02/01/asia/india-internet-cut-farmers-intl-hnk/index.html",,,,,,,,,,"We stand in solidarity with the #FarmersProtest in India.
 cnn.com/2021/02/01/asia/indi…","2021-02-02T20:04:00.000Z","https://twitter.com/GretaThunberg/status/1356694884615340037","@GretaThunberg","0","0","1","Masters","Dear @GretaThunberg 
You don't know anything about this #FarmersProtest in #India 
Don't do spread fake news & make such comments please.
Stick to your core competency of #ClimateAction instead... 
Don't get misguided by your leftist masters......","2021-02-03T07:38:00.000Z","https://twitter.com/quizwithmanas/status/1356869560469581824","https://pbs.twimg.com/profile_images/1715576369353244672/rf1B2S4-.jpg","#quiz | #podcast | #BrandManagement | #lifecoaching | #ଓଡ଼ିଆ | Centre Right | 
Views are personal-RTs aren't necessarily endorsements.","2009-08-19T11:02:00.000Z","Bhubaneswar","2280","1901","57389","47705","https://twitter.com//quizwithmanas","Manas Nayak 🇮🇳","@quizwithmanas","false","spoti.fi/3Iq7ohB",,"true"
"https://pbs.twimg.com/profile_images/1658172490781188122/vQXo891x.jpg","DEBASIS DAS","1304723130598871040",,,,,,"false","false","1","https://twitter.com/republic","https://twitter.com/search?q=%23RadiaTapes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","@republic TV is much better than the cronies who spread fake narratives! Give away the strategic locations in Kargil war, enjoy picnic during Parliament attack or influence the ministry with #RadiaTapes and enjoy freebies from their masters in Congress","2020-09-12T10:06:00.000Z","https://twitter.com/DasDebasis/status/1304723130598871040","https://pbs.twimg.com/profile_images/1658172490781188122/vQXo891x.jpg","“In Learning Curve of Life.” Be Truth to yourself and accountable to your conscience. the learning continues","2010-08-10T06:04:00.000Z","Bhubaneswar","426","1175","22878","16199","https://twitter.com//DasDebasis","DEBASIS DAS","@DasDebasis","false","debasisdas.com","@DasDebasis","false"
,,"1429850047072509966",,,,,,"false","false","14","https://twitter.com/search?q=%23dibyashreepens","https://twitter.com/search?q=%23ଦିବ୍ୟାଶ୍ରୀକଲମରୁ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","2","0","Masters","Be careful whom you sympathize with..some are masters in playing victims..

#dibyashreepens #ଦିବ୍ୟାଶ୍ରୀକଲମରୁ","2021-08-23T16:56:00.000Z","https://twitter.com/jdibyashree/status/1429850047072509966","https://pbs.twimg.com/profile_images/1704506668678000640/FrFeY5Gq.jpg","Human, Fighter, woman💃✌️
Hatred🚫
Learner 📖🖋️
My pen expresses better than me ✍️ #dibyashreepens

instagram.com/dibyashreepens","2019-02-12T06:56:00.000Z","କଟକ","244","71","27038","10331","https://twitter.com//jdibyashree","🇮🇳 Dibyashree","@jdibyashree","false","dibyashreepens.blogspot.com",,"false"
"https://pbs.twimg.com/profile_images/1450328064232022019/_MQVUB1M.jpg","Aditya Kiran Nag","1302125105783296000",,,,,,"false","false","2","https://twitter.com/search?q=%23HappyTeachersDay2020","https://twitter.com/search?q=%23Jedi","https://twitter.com/search?q=%23SithLords",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","Masters","#HappyTeachersDay2020 to all #Jedi Masters & #SithLords","2020-09-05T06:03:00.000Z","https://twitter.com/adityanag2002/status/1302125105783296000","https://pbs.twimg.com/profile_images/1450328064232022019/_MQVUB1M.jpg","Former contractor, dabbling in visual arts since a kid but a traveller and history buff at heart.","2014-06-17T02:30:00.000Z","Cuttack, India","1819","3851","229993","147449","https://twitter.com//adityanag2002","Aditya Kiran Nag","@adityanag2002","false",,"@adityanag2002","false"
,,"1475354956345458688","https://pbs.twimg.com/media/FHmDd4TVUAE2nbb.jpg","https://pbs.twimg.com/media/FHmDfMEVUAEjXUM.jpg","https://pbs.twimg.com/media/FHmDfuLVQAEtqRr.jpg","https://pbs.twimg.com/media/FHmDgdOVEAM75kY.jpg",,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","college","SVM Autonomous College Jagatsinghpur.
Practice for B and C Certificate cadets in front of NCC office.","2021-12-27T06:36:00.000Z","https://twitter.com/SwainNiharsvmc/status/1475354956345458688","https://pbs.twimg.com/profile_images/1454035320870039552/HeD-obFt.jpg","Nihar Ranjan Swain
NCC 
ANO of S.V.M Autonomous College, Jagatsinghpur.","2021-10-29T10:40:00.000Z",,"1","5","1","6","https://twitter.com//SwainNiharsvmc","Nihar Swain","@SwainNiharsvmc","false",,,"false"
"https://pbs.twimg.com/profile_images/1505447655022862339/1iqCnYVq.jpg","Pathik Joshi💪","1474658643265998850",,,,,,"false","false","0","https://twitter.com/KevinH_PhD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","Merry Christmas @KevinH_PhD","2021-12-25T08:29:00.000Z","https://twitter.com/pathikj80/status/1474658643265998850","https://pbs.twimg.com/profile_images/1505447655022862339/1iqCnYVq.jpg","# Nutrition & Fitness coach
# Powerlifting geek & a Biker soul
# Cricket Buff & an Ex Banker
For coaching queries,fill:
bit.ly/3udIY5U","2013-08-21T17:32:00.000Z","Cuttack, Odisha, India","2391","1326","64361","28286","https://twitter.com//pathikj80","Pathik Joshi💪","@pathikj80","true","pathiksfitnessfundamentals.w…","@pathikj80","true"
"https://pbs.twimg.com/profile_images/1121283964465901569/oFDpHh36.jpg","A K PATRA 🇮🇳","1470662537406410752",,,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","phd","Phd Kanheya Kumar  has got too!","2021-12-14T07:50:00.000Z","https://twitter.com/ak_patra/status/1470662537406410752","https://pbs.twimg.com/profile_images/1121283964465901569/oFDpHh36.jpg","Hate pseudo sklrs,like 2see India corruption free,progressive,harsh against terrorism n anti nationals.RT not endorsment.No blind bhakt of any pol party","2011-07-21T09:58:00.000Z","bhubaneswar","910","956","77602","123524","https://twitter.com//ak_patra","A K PATRA 🇮🇳","@ak_patra","false",,"@ak_patra","false"
"https://pbs.twimg.com/profile_images/1548606238551732225/x8vC-hvD.jpg","Soumyajit Pattnaik","1467837986796720138","https://pbs.twimg.com/media/FF7O3VvUUAEbNY1.jpg",,,,,"false","false","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","3","phd","Shriyanka Sadangi wins Gold Medal in the 64th National Shooting Championship at Bhopal

She won the Gold Medal today in the 50 MTR RIFLE 3 position Event 

She is a PhD Student of KIIT University, Bhubaneswar","2021-12-06T12:47:00.000Z","https://twitter.com/soumyajitt/status/1467837986796720138","https://pbs.twimg.com/profile_images/1548606238551732225/x8vC-hvD.jpg","Chief Editor, Kalinga TV","2009-02-07T14:38:00.000Z","Odisha","48437","857","11946","21655","https://twitter.com//soumyajitt","Soumyajit Pattnaik","@soumyajitt","true",,"@soumyajitt","true"
,,"1475503778501578754",,,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Seems like revisiting of the whole syllabus just before the Exam Day !","2021-12-27T16:28:00.000Z","https://twitter.com/TheAnonymoz/status/1475503778501578754","https://pbs.twimg.com/profile_images/1714790055238160384/NmiBU6P_.jpg","Travel🚗  Music🎧 Photography📸RojanaEkGhanta🚴  

Satyameva Jayate 🙏","2021-09-26T07:39:00.000Z","BHARAT","762","234","51037","18947","https://twitter.com//TheAnonymoz","TheAnonymous 🇮🇳","@TheAnonymoz","false",,,"false"
"https://pbs.twimg.com/profile_images/1505447655022862339/1iqCnYVq.jpg","Pathik Joshi💪","1465191269026566147",,,,,,"false","false","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2","0","phd","A frnd told us gymmers y'day:

Bhai,gym wali body artificial, unnatural hoti ..walking karo...best hai fitness ke liye & natural bhi.

Me: Yeh artificial & natural wala gyan kis PhD course/certification main padhate,batana bhai..main bhi karunga.

Janaab ne muh fula liya fir.🤦","2021-11-29T05:29:00.000Z","https://twitter.com/pathikj80/status/1465191269026566147","https://pbs.twimg.com/profile_images/1505447655022862339/1iqCnYVq.jpg","# Nutrition & Fitness coach
# Powerlifting geek & a Biker soul
# Cricket Buff & an Ex Banker
For coaching queries,fill:
bit.ly/3udIY5U","2013-08-21T17:32:00.000Z","Cuttack, Odisha, India","2391","1326","64361","28286","https://twitter.com//pathikj80","Pathik Joshi💪","@pathikj80","true","pathiksfitnessfundamentals.w…","@pathikj80","true"
,,"1475390256400658435","https://pbs.twimg.com/media/FHmjmveVQAMjSy6.jpg",,,,,"false","false","0","https://piped.video/URZ3yVge9dY","https://twitter.com/search?q=%23Mahessh","https://twitter.com/search?q=%23Youtube","https://twitter.com/search?q=%23OdiaVlogs","https://twitter.com/search?q=%23RavenshawUniversity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","college","College Days 🏫
New Video is Published on YouTube 
piped.video/URZ3yVge9dY

Show some Love ❤️
Don't Forget
LIKE👍🏻
SHARE 🔀
SUBSCRIBE 🟥
#Mahessh #Youtube #OdiaVlogs #RavenshawUniversity","2021-12-27T08:57:00.000Z","https://twitter.com/MaheskNaik/status/1475390256400658435","https://pbs.twimg.com/profile_images/1672238115283693568/zkj0XzMD.jpg","काबिल बनो कामयाबी साला झक मारके पीछे आएगी ♨️","2016-06-26T01:33:00.000Z","Orissa, India","21","33","840","102","https://twitter.com//MaheskNaik","Mahesh Kumar Naik","@MaheskNaik","false","piped.video/@Unemployedodia",,"false"
"https://pbs.twimg.com/profile_images/1548606238551732225/x8vC-hvD.jpg","Soumyajit Pattnaik","1472824074485202951",,,,,,"false","false","46","https://twitter.com/Naveen_Odisha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","2","8","college","1st flight with medical college doctors took off to treat patients in Malkangiri dist after Mukhyamantri Vayu Swasthya Seva was launched by CM @Naveen_Odisha today

Corporate hospital docs also to go

Initially this service in 4 dists: Malkangiri, Nabarangpur, Kalahandi & Nuapada","2021-12-20T06:59:00.000Z","https://twitter.com/soumyajitt/status/1472824074485202951","https://pbs.twimg.com/profile_images/1548606238551732225/x8vC-hvD.jpg","Chief Editor, Kalinga TV","2009-02-07T14:38:00.000Z","Odisha","48437","857","11946","21655","https://twitter.com//soumyajitt","Soumyajit Pattnaik","@soumyajitt","true",,"@soumyajitt","true"
"https://pbs.twimg.com/profile_images/1098815783424077825/CNwHPs07.png","indus valley times","1476850250333577216",,,,,,"false","false","0","http://indusvalleytimes.com/news/jsw-initiates-socio-economic-survey-at-isp-project-site-in-association-with-xim-university/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","JSW initiates Socio-Economic Survey at ISP project site in association with XIM University indusvalleytimes.com/news/js…","2021-12-31T09:38:00.000Z","https://twitter.com/industimes/status/1476850250333577216","https://pbs.twimg.com/profile_images/1098815783424077825/CNwHPs07.png",,"2010-11-07T18:58:00.000Z",,"104","388","503","10261","https://twitter.com//industimes","indus valley times","@industimes","false",,"@industimes","false"
"https://pbs.twimg.com/profile_images/1537140063150043136/_UkYfbCA.jpg","Rudra✨️","1471550546309890050","https://pbs.twimg.com/media/FGv_bDFVcAQDDiB.jpg",,,,,"false","false","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","college","😂😂..ama college ta ratire mast duchi😂😂","2021-12-16T18:39:00.000Z","https://twitter.com/selenophilezzz/status/1471550546309890050","https://pbs.twimg.com/profile_images/1537140063150043136/_UkYfbCA.jpg","🚀","2020-03-19T11:50:00.000Z","Brahmapur, India","582","571","3168","1677","https://twitter.com//selenophilezzz","Rudra✨️","@selenophilezzz","false","instagram.com/rudra._.shaan/","@selenophilezzz","false"
"https://pbs.twimg.com/profile_images/1098815783424077825/CNwHPs07.png","indus valley times","1476739235793158147",,,,,,"false","false","1","http://indusvalleytimes.com/news/jsw-initiates-socio-economic-survey-at-isp-project-site-in-association-with-xim-university/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","University","JSW initiates Socio-Economic Survey at ISP project site in association with XIM University indusvalleytimes.com/news/js…","2021-12-31T02:17:00.000Z","https://twitter.com/industimes/status/1476739235793158147","https://pbs.twimg.com/profile_images/1098815783424077825/CNwHPs07.png",,"2010-11-07T18:58:00.000Z",,"104","388","503","10261","https://twitter.com//industimes","indus valley times","@industimes","false",,"@industimes","false"
"https://pbs.twimg.com/profile_images/1537140063150043136/_UkYfbCA.jpg","Rudra✨️","1471347909484445698",,,,,,"false","false","11","https://twitter.com/search?q=%23OUTR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","5","0","college","First day in my college wish me luck everyone ✌💖
#OUTR","2021-12-16T05:14:00.000Z","https://twitter.com/selenophilezzz/status/1471347909484445698","https://pbs.twimg.com/profile_images/1537140063150043136/_UkYfbCA.jpg","🚀","2020-03-19T11:50:00.000Z","Brahmapur, India","582","571","3168","1677","https://twitter.com//selenophilezzz","Rudra✨️","@selenophilezzz","false","instagram.com/rudra._.shaan/","@selenophilezzz","false"
"https://pbs.twimg.com/profile_images/1699453948640509952/t23rtKzj.jpg","ତୃପ୍ତିସ୍ନେହା କରଣ । Truptisneha karan","1470994703029915648","https://pbs.twimg.com/media/FGoF37QVIAIuKdl.jpg",,,,,"false","false","4","https://twitter.com/search?q=%23bjbclg","https://twitter.com/search?q=%23mobus","https://twitter.com/search?q=%23bbsr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1","0","college","It's college time ......
#bjbclg 
#mobus 
#bbsr","2021-12-15T05:50:00.000Z","https://twitter.com/truptisneha123/status/1470994703029915648","https://pbs.twimg.com/profile_images/1699453948640509952/t23rtKzj.jpg","Bjbian | Aspirant | currently doing MSc in anthropology in Utkal University |","2021-12-07T16:32:00.000Z","Bhubaneshwar, India","20","128","1948","94","https://twitter.com//truptisneha123","ତୃପ୍ତିସ୍ନେହା କରଣ । Truptisneha karan","@truptisneha123","false",,"@truptisneha123","false"
,,"1466796957238628354",,,,,,"false","false","3","https://twitter.com/search?q=%23CBSE","https://twitter.com/search?q=%23CBSEBoardExams2022","https://twitter.com/search?q=%23mathematics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Wishing you luck to all CBSE Class-X Students For Mathematics exam tomorrow. GIVE YOUR BEST HANDS ON.
#CBSE #CBSEBoardExams2022 
#mathematics","2021-12-03T15:50:00.000Z","https://twitter.com/sabyarout533/status/1466796957238628354","https://pbs.twimg.com/profile_images/1571791974688256000/JzlvrUvg.jpg","Writer,Founder @Cafe_Mathematic | Fellow IMS | Fellow RMS | Associate Fellow @IMAmaths | Overseas Fellow @RAS_Soc | PhD(Mathematics) Student at @KIITUniversity","2017-03-12T16:55:00.000Z","Cuttack, India","117","509","3972","1329","https://twitter.com//sabyarout533","Sabyasachi Rout,Ph.D.","@sabyarout533","false","facebook.com/sabyasachi.rout…",,"false"
"https://pbs.twimg.com/profile_images/1450328064232022019/_MQVUB1M.jpg","Aditya Kiran Nag","1469334649604243463",,,,,,"false","false","2","https://twitter.com/msgpahujaa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","college","@msgpahujaa 👆🏾 Naveen Patnaik the not so smooth administrator who beats college kids & arrests little kids.","2021-12-10T15:54:00.000Z","https://twitter.com/adityanag2002/status/1469334649604243463","https://pbs.twimg.com/profile_images/1450328064232022019/_MQVUB1M.jpg","Former contractor, dabbling in visual arts since a kid but a traveller and history buff at heart.","2014-06-17T02:30:00.000Z","Cuttack, India","1819","3851","229993","147449","https://twitter.com//adityanag2002","Aditya Kiran Nag","@adityanag2002","false",,"@adityanag2002","false"
,,"1466794550014394371","https://pbs.twimg.com/media/FFsZ3oMUUAgSpik.jpg",,,,,"false","false","32","https://twitter.com/search?q=%23CycloneJawad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","5","exams","#CycloneJawad

Closure of schools (Govt, Govt aided & Private) ordered in 19 districts tomorrow

Students should not come to school tomorrow

But exam can be conducted with utmost care","2021-12-03T15:40:00.000Z","https://twitter.com/soumyajitt/status/1466794550014394371","https://pbs.twimg.com/profile_images/1548606238551732225/x8vC-hvD.jpg","Chief Editor, Kalinga TV","2009-02-07T14:38:00.000Z","Odisha","48437","857","11946","21655","https://twitter.com//soumyajitt","Soumyajit Pattnaik","@soumyajitt","true",,,"true"
,,"1466693464884748292",,,,,,"false","false","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Tomorrow there is Term -1 exam(Math) of Std 10 CBSE & also IBPS PO entrance. Will these be cancelled/postponed?
Pls consider.","2021-12-03T08:59:00.000Z","https://twitter.com/srikant751002/status/1466693464884748292","https://pbs.twimg.com/profile_images/1554846625796804609/w-CVO6i5.jpg","Ex-Drilling Superintendent (Oil & Gas) Arabian Drilling Co. Saudi Arab","2017-03-11T11:04:00.000Z","Bhubaneshwar, India","4","55","7977","77","https://twitter.com//srikant751002","Srikantmohanty","@srikant751002","false",,,"false"
,,"1475124722627010560",,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Is it only for IAS or for any exams?","2021-12-26T15:21:00.000Z","https://twitter.com/soumendash07/status/1475124722627010560","https://pbs.twimg.com/profile_images/1251905998773645312/wRQ3AMIv.jpg","It's always science and technology which drives me. #observer. Speaks mostly about my city #Bhubaneswar.","2016-10-20T08:02:00.000Z","internet","206","2999","27198","2990","https://twitter.com//soumendash07","soumen dash","@soumendash07","false",,,"false"
,,"1466644869019885570",,,,,,"false","false","0","https://twitter.com/ICAICMA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","@ICAICMA please visit once before selecting an examination centre. Otherwise direct your local chapter to do visit. The centre what I have been allotted is a worst examination centre. It's too far from city as well as that center doesn't have any facilities for conducting exam.","2021-12-03T05:46:00.000Z","https://twitter.com/adisatya_patra/status/1466644869019885570","https://pbs.twimg.com/profile_images/1331874341273780225/z0_pzJfc.jpg","⭐","2015-05-27T11:52:00.000Z","Bhubaneshwar, India","14","140","22","106","https://twitter.com//adisatya_patra","Adisatya Patra","@adisatya_patra","false",,,"false"
,,"1466618017228353541","https://pbs.twimg.com/media/FFp5TpWVcAIBwc0.jpg","https://pbs.twimg.com/media/FFp5UD4VEAAioBq.jpg",,,,"false","false","0","https://twitter.com/bmcbbsr","https://twitter.com/CMO_Odisha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3","0","exams","@bmcbbsr @CMO_Odisha - New street light poles have been installed in Ward No 1 area of Chandka Indstrl Estate, New IT Zone, Patia road but the lane infront of TCSion exam center as marked in the photo is missed. This lane is equally dark as compared to the main road during night.","2021-12-03T03:59:00.000Z","https://twitter.com/HirashreeM/status/1466618017228353541","https://pbs.twimg.com/profile_images/1451201624450342931/FdIqiXYJ.jpg",,"2020-06-01T14:04:00.000Z",,"5","45","4148","10","https://twitter.com//HirashreeM","Hirashree Mall","@HirashreeM","false",,,"false"
,,"1466620507055296512",,,,,,"false","false","0","https://twitter.com/bmcbbsr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","This was tweeted in the month of feb 2021 but no action was taken. Now the street light poles are getting installed but the lane infront of TCSion exam center is missed. No provision of lights in that lane. Requesting @bmcbbsr to look in the matter in priority. Thank you!!","2021-12-03T04:09:00.000Z","https://twitter.com/HirashreeM/status/1466620507055296512","https://pbs.twimg.com/profile_images/1451201624450342931/FdIqiXYJ.jpg",,"2020-06-01T14:04:00.000Z",,"5","45","4148","10","https://twitter.com//HirashreeM","Hirashree Mall","@HirashreeM","false",,,"false"
,,"1465919436104167424",,,,,,"false","false","1","https://twitter.com/PMOIndia","https://twitter.com/AshwiniVaishnaw","https://twitter.com/RailMinIndia","https://twitter.com/search?q=%23JusticeForRailwayStudents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4","exams","Exam calendar nehni diata hum utarenge sadkpe modijee @PMOIndia @AshwiniVaishnaw @RailMinIndia #JusticeForRailwayStudents","2021-12-01T05:43:00.000Z","https://twitter.com/Pradeep2554/status/1465919436104167424","https://pbs.twimg.com/profile_images/1582423015983153153/kIOcpLzm.jpg","Spokes/Protest Person Of Injustice","2020-06-27T12:31:00.000Z","Bhubaneshwar, India","52","211","105","4877","https://twitter.com//Pradeep2554","Pradeep Dash🇮🇳","@Pradeep2554","false",,,"false"
,,"1465917053634711555","https://pbs.twimg.com/media/FFf7yRFUYA07lJo.jpg",,,,,"false","false","6","https://twitter.com/search?q=%23JusticeForRailwayStudents","https://twitter.com/search?q=%23JusticeForRailwayStudents","https://twitter.com/search?q=%23RailwayBachaoRozgarBachao",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","14","exams","#JusticeForRailwayStudents

Basic demands of railway aspirants:
1.Railway NTPC and group d training       and joined dates
2. Exams date of group D railway 
3. New vacancy in railway 
4. Conduct IRMS Exam.

#JusticeForRailwayStudents
#RailwayBachaoRozgarBachao","2021-12-01T05:33:00.000Z","https://twitter.com/SoumyaR45173673/status/1465917053634711555","https://pbs.twimg.com/profile_images/1176501720274239488/8kKKSIgp.jpg","study","2019-09-24T14:20:00.000Z",,"9","65","129","43","https://twitter.com//SoumyaR45173673","Soumya Ranjan Tripathy","@SoumyaR45173673","false",,,"false"
,,"1465917062321111044",,,,,,"false","false","3","https://twitter.com/PMOIndia","https://twitter.com/AshwiniVaishnaw","https://twitter.com/search?q=%23JusticeForRailwayStudents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","5","exams","Kitna saal hogeya form varvarke aur kitna saal lagega exam ka date @PMOIndia
@AshwiniVaishnaw jee #JusticeForRailwayStudents","2021-12-01T05:33:00.000Z","https://twitter.com/Pradeep2554/status/1465917062321111044","https://pbs.twimg.com/profile_images/1582423015983153153/kIOcpLzm.jpg","Spokes/Protest Person Of Injustice","2020-06-27T12:31:00.000Z","Bhubaneshwar, India","52","211","105","4877","https://twitter.com//Pradeep2554","Pradeep Dash🇮🇳","@Pradeep2554","false",,,"false"
,,"1465933867777335298","https://pbs.twimg.com/media/FFgLEesUYAMN4a5.jpg",,,,,"false","false","0","https://twitter.com/search?q=%23JusticeForRailwayStudents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1","exams","#JusticeForRailwayStudents kab hogi exam","2021-12-01T06:40:00.000Z","https://twitter.com/sweetbijaya56/status/1465933867777335298","https://pbs.twimg.com/profile_images/1442347271627022336/1K1QQjGV.jpg","Bijaya kumar","2021-09-27T04:36:00.000Z",,"1","54","0","4","https://twitter.com//sweetbijaya56","Bijaya kumar Behera","@sweetbijaya56","false",,,"false"
,,"1465570054393630720",,,,,,"false","false","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","exams","Fm stop exam","2021-11-30T06:35:00.000Z","https://twitter.com/Abinash41787751/status/1465570054393630720","https://pbs.twimg.com/profile_images/1435123705068224517/olFm-plP.jpg","If your bad I am your dad😎😎","2021-08-12T16:48:00.000Z","Bhubaneshwar, India","5","20","155","38","https://twitter.com//Abinash41787751","Abinash Swain","@Abinash41787751","false",,,"false"
