avatar,fullname,id,images/0,images/1,images/2,images/3,isQuote,isRetweet,likes,links/0,links/1,links/2,links/3,links/4,links/5,links/6,links/7,links/8,links/9,links/10,links/11,links/12,links/13,links/14,links/15,links/16,quotedTweet/avatar,quotedTweet/fullname,quotedTweet/images/0,quotedTweet/images/1,quotedTweet/images/2,quotedTweet/links/0,quotedTweet/links/1,quotedTweet/links/2,quotedTweet/links/3,quotedTweet/links/4,quotedTweet/links/5,quotedTweet/links/6,quotedTweet/links/7,quotedTweet/links/8,quotedTweet/links/9,quotedTweet/links/10,quotedTweet/text,quotedTweet/timestamp,quotedTweet/url,quotedTweet/username,quotes,replies,retweets,searchQuery,text,timestamp,url,user/avatar,user/description,user/joinDate,user/location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified
,,1475827931096096774,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,School,manna always creating magic funny come elementary school knew creating magic,2021-12-28T13:56:00.000Z,https://twitter.com/SundraAvirat/status/1475827931096096774,https://pbs.twimg.com/profile_images/1458779940434812930/cdT5iULw.jpg,Photographer / NFT Artist / Golf Addict  foundation.app/collection/si…,2017-04-06T13:04:00.000Z,"Chandigarh, India",425,1602,1995,1105,https://twitter.com//SundraAvirat,avirat sundra,@SundraAvirat,False,linktr.ee/aviratsundra,,False
,,1474707885888184321,https://pbs.twimg.com/media/FHc2_plXsAE-ABb.jpg,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,going school word exam,2021-12-25T11:45:00.000Z,https://twitter.com/krishna_k_009/status/1474707885888184321,https://pbs.twimg.com/profile_images/1474706350961692675/kuGaMnyg.jpg,Youtuber | Instagram 👉( @krishna_k_009 ),2021-12-25T11:31:00.000Z,"Chandigarh, India",0,14,9,5,https://twitter.com//krishna_k_009,krishna Kumar,@krishna_k_009,False,instagram.com/reel/CYA0aUEqk…,,False
,,1474770956044292100,https://pbs.twimg.com/media/FHdwXOoVkAAREbG.jpg,,,,False,False,1,https://twitter.com/search?q=%23Christmas,https://twitter.com/search?q=%23photography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,merry christmas studied convent school visit church brings back many memories may world peace christmas photography,2021-12-25T15:56:00.000Z,https://twitter.com/NijjarRamneet/status/1474770956044292100,https://pbs.twimg.com/profile_images/1468641623928029186/zKywLgy9.jpg,Advocate.,2020-05-05T17:42:00.000Z,"Chandigarh, India",14,71,100,189,https://twitter.com//NijjarRamneet,Ramneet Kaur Nijjar,@NijjarRamneet,False,,,False
,,1476242026244960257,,,,,False,False,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,University,welldeserved honour dynamic university watch honours list,2021-12-29T17:21:00.000Z,https://twitter.com/DeeptiElt/status/1476242026244960257,https://pbs.twimg.com/profile_images/1468993461764313088/niUG_Z4j.jpg,"Professor, PU",2012-03-06T16:11:00.000Z,India,323,202,735,1439,https://twitter.com//DeeptiElt,Deepti Gupta,@DeeptiElt,False,,,False
,,1475361440269692928,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,nice rendition,2021-12-27T07:02:00.000Z,https://twitter.com/NeerajNagar6/status/1475361440269692928,https://pbs.twimg.com/profile_images/1599284552450838528/J26qvMDz.jpg,"Hello, I am a #cool guy with #cool mind. I think everybody has to follow one mantra and that is #liveandletlive....",2012-05-29T06:32:00.000Z,Panchkula,37,58,1679,400,https://twitter.com//NeerajNagar6,Neeraj Nagar,@NeerajNagar6,False,,,False
,,1475879710311677952,,,,,True,False,0,,,,,,,,,,,,,,,,,,,Naval Kant Sinha | नवल कान्त सिन्हा,,,,,,,,,,,,,,,इत्र बनाने का कोर्स कहां से किया जा सकता है????,2021-12-28T05:49:00.000Z,https://twitter.com/navalkant/status/1475705440533053442,@navalkant,0,0,0,University,kanpuria university,2021-12-28T17:21:00.000Z,https://twitter.com/vipulkaushik/status/1475879710311677952,https://pbs.twimg.com/profile_images/1727259517510176768/TgWMeVZZ.jpg,"A long drive aficionado, nature lover explorer and love  following latest developments in armaments.Tweets are personal opinion.Retweets  are not endorsements",2009-07-08T16:06:00.000Z,Chandigarh,148,1664,2356,2357,https://twitter.com//vipulkaushik,Vipul 🇮🇳,@vipulkaushik,False,,,False
,,1475017909843943427,,,,,False,False,0,https://www.instagram.com/p/CX8GWLDPvLiMs1e2NKj-7A6QX5jT7RpE5Is4es0/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,humble tribute great son india birthday anniversary salute punjab university chandigarh,2021-12-26T08:17:00.000Z,https://twitter.com/Amitbhatti007/status/1475017909843943427,https://pbs.twimg.com/profile_images/1569666537203838977/ELw9_SQt.jpg,Director- Corporate Relationship/ Business Development/Planning/Strategies,2018-10-17T06:18:00.000Z,"Chandigarh, India",33,349,14,366,https://twitter.com//Amitbhatti007,Amit Bhatti,@Amitbhatti007,False,,,False
,,1475695989709234180,,,,,False,False,1,https://www.instagram.com/p/CYA6s4JviR3/?utm_medium=twitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,lives motive pain pain punjab university chandigarh,2021-12-28T05:11:00.000Z,https://twitter.com/Rayeesjamil/status/1475695989709234180,https://pbs.twimg.com/profile_images/1307299263215362053/83QBGhfW.jpg,"Editor AHG News & Managing director of Al-Hilal International school Tangdar. I want peace in the world, especially in Jammu and Kashmir.",2019-04-19T14:11:00.000Z,kalaroos,29,74,128,139,https://twitter.com//Rayeesjamil,Journalist Rayees Jamil,@Rayeesjamil,False,rayeesjamil.in,,False
,,1474592406964035585,,,,,False,False,0,https://twitter.com/search?q=%23MerryChristmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,merrychristmas saupinites,2021-12-25T04:06:00.000Z,https://twitter.com/NeerajNagar6/status/1474592406964035585,https://pbs.twimg.com/profile_images/1599284552450838528/J26qvMDz.jpg,"Hello, I am a #cool guy with #cool mind. I think everybody has to follow one mantra and that is #liveandletlive....",2012-05-29T06:32:00.000Z,Panchkula,37,58,1679,400,https://twitter.com//NeerajNagar6,Neeraj Nagar,@NeerajNagar6,False,,,False
,,1474273290793340932,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,bar university,2021-12-24T06:58:00.000Z,https://twitter.com/nelson10491/status/1474273290793340932,https://pbs.twimg.com/profile_images/1469177106923810816/6ZT18GTo.jpg,Lone Wolf,2010-05-09T08:01:00.000Z,India,58,1104,7033,3931,https://twitter.com//nelson10491,Neo,@nelson10491,False,,,False
,,1474207109843542016,https://pbs.twimg.com/media/FHVvhK3UcAE7e0g.jpg,https://pbs.twimg.com/media/FHVvhXPVEAkXqma.jpg,https://pbs.twimg.com/media/FHVviMsVQAAdLjs.jpg,https://pbs.twimg.com/media/FHVvjbjVgAAhf8d.jpg,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,School,happy share collaboration chikara university himachal grades chikara international school filed collaborative research project congratulate team members tribune punjab keri times india etc dec 2021,2021-12-24T02:35:00.000Z,https://twitter.com/Sartajvir/status/1474207109843542016,https://pbs.twimg.com/profile_images/1358478160795295744/3Wekkqf9.jpg,"Professor & Associate Director @Chandigarh University | Editor - @Springer, @Frontiers & @Elsevier | Digital Image Analyst, Remote Sensing, Hyperautomation",2010-02-11T17:08:00.000Z,"Chandigarh, India",93,195,108,124,https://twitter.com//Sartajvir,Dr Sartajvir Singh Dhillon,@Sartajvir,False,linkedin.com/in/sartajvir,,False
,,1472609201469808646,https://pbs.twimg.com/media/FG_CQ4dVIAEgWh3.jpg,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,University,blessings love sharing good news created history inter tonal youth festival punjab university skit directed got first prize also three individual best actor prizes skit thanks teachers mentors,2021-12-19T16:46:00.000Z,https://twitter.com/pogo376/status/1472609201469808646,https://pbs.twimg.com/profile_images/1408360103816749056/qrt-JZlI.jpg,"Theatre Artist... Research scholar Actor Traveller  Poet...
an explorer... बंजारा हूं in search of my self. सच तो बस सच होता है। न आधा होता है न पूरा होता है,",2013-07-01T12:36:00.000Z,Chandigarh,4,250,138,88,https://twitter.com//pogo376,Nitin sharma,@pogo376,False,,,False
,,1471486682188767237,https://pbs.twimg.com/media/FGvFU8FUcAIzZgb.jpg,,,,False,False,2,https://twitter.com/OregonState,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,University,congratulations itin getting admission oregon state university,2021-12-16T14:25:00.000Z,https://twitter.com/NewCambridge17/status/1471486682188767237,https://pbs.twimg.com/profile_images/1338794263681794055/b4MGlBHD.jpg,Best GRE/GMAT/SAT/IELTS/TOEFL/PTE Coaching in Chandigarh,2014-08-26T11:18:00.000Z,Chandigarh,518,105,60,884,https://twitter.com//NewCambridge17,NewCambridgeCollege,@NewCambridge17,False,newcambridgecollege.com,,False
,,1472124915092361220,https://pbs.twimg.com/media/FG4A-4gVEAQZyRb.jpg,,,,False,False,2,https://twitter.com/search?q=%23studyinUK,https://twitter.com/Navigatorsos,https://twitter.com/search?q=%23visaexpert,https://navigatorsoverseas.com/study-in-united-kingdom/,https://twitter.com/search?q=%23student,https://twitter.com/search?q=%23UK,https://twitter.com/search?q=%23visa,https://twitter.com/search?q=%23universities,https://twitter.com/search?q=%23IELTS,https://twitter.com/search?q=%23study,https://twitter.com/search?q=%23immigration,https://twitter.com/search?q=%23studyabroad,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,dream studying help best solution provided study abroad student needs meet visaexpert team 919809090908 student visa universities belts study immigration studyabroad,2021-12-18T08:41:00.000Z,https://twitter.com/Navigatorsos/status/1472124915092361220,https://pbs.twimg.com/profile_images/1493553190201339908/aohRzFnv.jpg,"@IeltsNavigators -Leading #Student and #StudyVisa, #BusinessVisa, #TouristVisa, #IELTSPreparation, #StudyAbroad in #India. Call- 9809090908 | 9216234209.",2013-04-11T05:30:00.000Z,"Chandigarh, India",1144,970,524,1825,https://twitter.com//Navigatorsos,Navigators Overseas Solutions Pvt.Ltd,@Navigatorsos,False,navigatorsoverseas.com,,False
,,1472504356981207040,,,,,False,False,0,https://twitter.com/CHARANJITCHANNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,drinking higher education ugh harmful future students punjab pay scales research grants grants ugh also affectedplease undo drinking give scales teachers colleges universities,2021-12-19T09:49:00.000Z,https://twitter.com/dhanoaHS/status/1472504356981207040,https://pbs.twimg.com/profile_images/1577149847442182149/Dyu45nSv.jpg,"Retired Associate Professor and Head, Deptt. of History in PG Government College, Sector 11, Chandigarh",2016-01-03T10:26:00.000Z,"Chandigarh, India",195,35,1123,1923,https://twitter.com//dhanoaHS,Harminder Dhanoa,@dhanoaHS,False,,,False
,,1471319679662583809,https://pbs.twimg.com/media/FGstcz_UcAIGdxA.jpg,,,,False,False,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,neural kumar singh librarian punjab university chandigarh awarded university librarian year 2021 librarians association,2021-12-16T03:22:00.000Z,https://twitter.com/DeeptiElt/status/1471319679662583809,https://pbs.twimg.com/profile_images/1468993461764313088/niUG_Z4j.jpg,"Professor, PU",2012-03-06T16:11:00.000Z,India,323,202,735,1439,https://twitter.com//DeeptiElt,Deepti Gupta,@DeeptiElt,False,,,False
,,1472148947212767233,,,,,False,False,0,https://twitter.com/CHARANJITCHANNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,sir please cancel drinking ugh scales punjab college university teachersthe issue solved earliest teachers agitating roads good sign education minister also agree teachers demand justified,2021-12-18T10:17:00.000Z,https://twitter.com/dhanoaHS/status/1472148947212767233,https://pbs.twimg.com/profile_images/1577149847442182149/Dyu45nSv.jpg,"Retired Associate Professor and Head, Deptt. of History in PG Government College, Sector 11, Chandigarh",2016-01-03T10:26:00.000Z,"Chandigarh, India",195,35,1123,1923,https://twitter.com//dhanoaHS,Harminder Dhanoa,@dhanoaHS,False,,,False
,,1471308205443584002,https://pbs.twimg.com/media/FGsjAo_VQAQ2ohl.jpg,https://pbs.twimg.com/media/FGsjApAVkAEZDhM.jpg,,,False,False,13,https://twitter.com/shobhituniv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,University,thank alma mater blessing auspicious rudraksh plant taken roots abode continue remind pivotal role university played whom professional career,2021-12-16T02:36:00.000Z,https://twitter.com/ruchitgarg/status/1471308205443584002,https://pbs.twimg.com/profile_images/1723009451987480576/1Gfx-HKK.jpg,"Leave No Farmer Behind #HFN - Founder CEO @harvestingfn, @hfoundationin , Chairman @ShobhitUniv Alumni Network, ex- @Microsoft, President Awardee",2008-12-01T19:51:00.000Z,"San Francisco, Chandigarh",12829,458,36788,43852,https://twitter.com//ruchitgarg,Ruchit G Garg,@ruchitgarg,True,linkedin.com/in/ruchit,,True
https://pbs.twimg.com/profile_images/1338794263681794055/b4MGlBHD.jpg,NewCambridgeCollege,1466772396711419910,https://pbs.twimg.com/media/FFsFtfkUcAAJYw2.jpg,,,,False,False,1,https://twitter.com/Fresno_State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,University,congratulations ashandeep getting admission fresno state university california,2021-12-03T14:12:00.000Z,https://twitter.com/NewCambridge17/status/1466772396711419910,https://pbs.twimg.com/profile_images/1338794263681794055/b4MGlBHD.jpg,Best GRE/GMAT/SAT/IELTS/TOEFL/PTE Coaching in Chandigarh,2014-08-26T11:18:00.000Z,Chandigarh,518,105,60,884,https://twitter.com//NewCambridge17,NewCambridgeCollege,@NewCambridge17,False,newcambridgecollege.com,@NewCambridge17,False
https://pbs.twimg.com/profile_images/1338794263681794055/b4MGlBHD.jpg,NewCambridgeCollege,1466408459709005827,https://pbs.twimg.com/media/FFm6te1UYAQoAOH.jpg,,,,False,False,3,https://twitter.com/search?q=%23Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,University,congratulations madam toward getting mount saint vincent university canada,2021-12-02T14:06:00.000Z,https://twitter.com/NewCambridge17/status/1466408459709005827,https://pbs.twimg.com/profile_images/1338794263681794055/b4MGlBHD.jpg,Best GRE/GMAT/SAT/IELTS/TOEFL/PTE Coaching in Chandigarh,2014-08-26T11:18:00.000Z,Chandigarh,518,105,60,884,https://twitter.com//NewCambridge17,NewCambridgeCollege,@NewCambridge17,False,newcambridgecollege.com,@NewCambridge17,False
,,1474979774372085761,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,Bachelors,mothers village girls stood tree since werent allowed enter temple per tradition myth exercise simply writ boys men allowed temple bachelor god never could get logic thats,2021-12-26T05:45:00.000Z,https://twitter.com/MajorAkhill/status/1474979774372085761,https://pbs.twimg.com/profile_images/1661191734934790145/h2sM4PW8.jpg,"Work: Movies, Media, Govt, Army n more | Affiliations: @amazon @MinOfCultureGoI 
@DefenceMinIndia @MIB_India @timesofindia @sahityaakademi @adgpi et al",2012-01-31T06:48:00.000Z,India,4394,310,17016,48845,https://twitter.com//MajorAkhill,Soldier/Storyteller,@MajorAkhill,True,adbl.co/kargilfateh,,True
,,1443840209448284162,,,,,False,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,hes always bachelor till time got masters,2021-10-01T07:28:00.000Z,https://twitter.com/tajkanwar/status/1443840209448284162,https://pbs.twimg.com/profile_images/1119295957756207104/Af6xK2qJ.jpg,views personal.,2009-06-17T17:33:00.000Z,"New Delhi, India",206,778,45051,7060,https://twitter.com//tajkanwar,Taj,@tajkanwar,False,,,False
,,1430701599442104320,https://pbs.twimg.com/media/E9rfhCtVcAkFqYu.jpg,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Bachelors,maulavi brainwashing madarssathey first kill hoorswhat women get bachelors,2021-08-26T01:20:00.000Z,https://twitter.com/HarishankerAiry/status/1430701599442104320,https://pbs.twimg.com/profile_images/1232194093234741248/tiQfrrKj.jpg,"Nationalist,Proud Hindu,will always be ready to defend my mother land and Indian society",2020-02-25T06:21:00.000Z,"Panchkula Sector 28, Panchkula",7,51,128,2845,https://twitter.com//HarishankerAiry,Harishanker Airy,@HarishankerAiry,False,,,False
,,1420819948218195970,,,,,False,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,Bachelors,bachelor champawat manager,2021-07-29T18:54:00.000Z,https://twitter.com/phantomlegacy/status/1420819948218195970,https://pbs.twimg.com/profile_images/1365897549568045057/_2kqwemk.jpg,"Cricket to Climate, Maradona to Mahadev, Tigers to Toys, Wildlife to Life...",2010-02-14T12:16:00.000Z,CHANDIGARH,642,496,60603,15331,https://twitter.com//phantomlegacy,Devashish Bose,@phantomlegacy,False,facebook.com/bosethedon?ref=…,,False
,,1426119299228258316,,,,,False,False,0,https://twitter.com/narendramodi,https://twitter.com/search?q=%23YuvaSankalpYatra,https://twitter.com/BJYM,https://twitter.com/Tejasvi_Surya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,damn program govt focused youth jammy kashmir graduate post graduate threeyears diploma engineers yuvasankalpyatra,2021-08-13T09:51:00.000Z,https://twitter.com/iJaswal4India/status/1426119299228258316,https://pbs.twimg.com/profile_images/1694348745041932288/PEILXWnC.jpg,Proud to be || Nationalist || Ram Bhakt || Himachali || BJPian || Rajput || Farmer || Sagittarius ||,2010-06-13T07:30:00.000Z,"Chandigarh, India",907,243,85473,93847,https://twitter.com//iJaswal4India,Rajesh Jaswal,@iJaswal4India,False,facebook.com/ijaswal4india/,,False
,,1475729845334069248,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,College,opening medical colleges aims declaring himachal the naukaris students passing state medical colleges mobs doctors 2014 harshwardhan health min union govt messed need exams created full fledged docs,2021-12-28T07:26:00.000Z,https://twitter.com/colonelsharotri/status/1475729845334069248,https://pbs.twimg.com/profile_images/1695092915750744064/HM0SSJ_f.jpg,Bharat ka poorav Sainik .,2011-04-03T12:48:00.000Z,BHARAT (Devbhumi),4977,1713,13399,78337,https://twitter.com//colonelsharotri,Col J Sharotri(Veteran) 🇮🇳,@colonelsharotri,False,,,False
,,1464776952242339851,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,Post Graduate,applicable kinds university graduate post graduate programs,2021-11-28T02:03:00.000Z,https://twitter.com/sandhirsharma31/status/1464776952242339851,https://pbs.twimg.com/profile_images/1270953051621228544/c6LSIvoq.jpg,"A Hunter, A Trooper and  On Looker",2017-01-13T10:27:00.000Z,India,151,226,262,474,https://twitter.com//sandhirsharma31,Sandhir Sharma,@sandhirsharma31,False,linkedin.com/in/sandhir-shar…,,False
,,1475734567600328704,,,,,False,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,College,add med colleges opened attract votes,2021-12-28T07:45:00.000Z,https://twitter.com/colonelsharotri/status/1475734567600328704,https://pbs.twimg.com/profile_images/1695092915750744064/HM0SSJ_f.jpg,Bharat ka poorav Sainik .,2011-04-03T12:48:00.000Z,BHARAT (Devbhumi),4977,1713,13399,78337,https://twitter.com//colonelsharotri,Col J Sharotri(Veteran) 🇮🇳,@colonelsharotri,False,,,False
